neighbor;price;days_in_market;expenses;util;n_bathrooms;n_rooms;parking;scraping_day;longitude;latitude;price_util
aguas sul;3500.0;13.0;1058.0;133.0;4.0;3.0;2.0;2020-03-24;;;26.31578947368421
taguatinga norte;5000.0;32.0;;280.0;3.0;3.0;3.0;2020-03-24;;;17.857142857142858
lago norte;5900.0;38.0;;267.0;2.0;3.0;2.0;2020-03-24;;;22.09737827715356
setor bueno;1500.0;34.0;700.0;127.0;2.0;3.0;2.0;2020-03-24;;;11.811023622047244
setor marista;2100.0;32.0;500.0;69.0;2.0;2.0;2.0;2020-03-24;;;30.434782608695652
centro;1500.0;148.0;;80.0;1.0;3.0;2.0;2020-03-24;;;18.75
cruzeiro velho;3800.0;193.0;;120.0;3.0;3.0;3.0;2020-03-24;;;31.666666666666668
centro;1900.0;19.0;;90.0;2.0;2.0;2.0;2020-03-24;;;21.11111111111111
asa sul;4200.0;20.0;;120.0;3.0;3.0;2.0;2020-03-24;;;35.0
lago sul;5300.0;123.0;;326.0;3.0;2.0;3.0;2020-03-24;;;16.257668711656443
asa sul;3750.0;34.0;;150.0;1.0;3.0;2.0;2020-03-24;;;25.0
centro;4500.0;337.0;;150.0;4.0;2.0;3.0;2020-03-24;;;30.0
asa norte;4800.0;365.0;;85.0;3.0;3.0;2.0;2020-03-24;;;56.470588235294116
taguatinga norte;1050.0;238.0;;80.0;1.0;3.0;2.0;2020-03-24;;;13.125
setor de hoteis e turismo norte;6000.0;107.0;750.0;96.0;2.0;2.0;2.0;2020-03-24;;;62.5
aguas sul;1500.0;13.0;463.0;65.0;1.0;2.0;2.0;2020-03-24;;;23.076923076923077
asa norte;6100.0;25.0;;127.0;3.0;3.0;2.0;2020-03-24;;;48.031496062992126
aguas norte;2500.0;32.0;552.0;81.0;2.0;3.0;2.0;2020-03-24;;;30.864197530864196
centro;3000.0;61.0;;150.0;2.0;3.0;2.0;2020-03-24;;;20.0
parque amazonia;2000.0;1.0;;103.0;2.0;3.0;2.0;2020-03-24;;;19.41747572815534
park sul;4800.0;18.0;992.0;100.0;2.0;3.0;2.0;2020-03-24;;;48.0
guara ii;3100.0;32.0;;185.0;2.0;3.0;2.0;2020-03-24;;;16.756756756756758
sudoeste;6300.0;15.0;750.0;200.0;4.0;3.0;2.0;2020-03-24;;;31.5
asa sul;3200.0;14.0;;100.0;2.0;3.0;2.0;2020-03-24;;;32.0
guara ii;3700.0;13.0;;290.0;4.0;3.0;2.0;2020-03-24;;;12.758620689655173
noroeste;4250.0;12.0;750.0;77.0;3.0;2.0;2.0;2020-03-24;;;55.1948051948052
guara i;1700.0;7.0;370.0;84.0;2.0;2.0;2.0;2020-03-24;;;20.238095238095237
setor habitacional jardim botanico;3500.0;3.0;;352.0;2.0;2.0;2.0;2020-03-24;;;9.943181818181818
setor bueno;1750.0;1.0;500.0;86.0;1.0;3.0;2.0;2020-03-24;;;20.348837209302324
centro;13500.0;8.0;;136.0;2.0;3.0;3.0;2020-03-24;;;99.26470588235294
lago norte;2100.0;7.0;550.0;68.0;2.0;2.0;2.0;2020-03-24;;;30.88235294117647
noroeste;5500.0;7.0;;101.0;3.0;3.0;2.0;2020-03-24;;;54.45544554455446
noroeste;6000.0;10.0;;91.0;3.0;3.0;2.0;2020-03-24;;;65.93406593406593
setor sul;2400.0;14.0;;200.0;2.0;3.0;3.0;2020-03-24;;;12.0
jardim america;1200.0;14.0;;100.0;2.0;3.0;2.0;2020-03-24;;;12.0
setor oeste;6000.0;34.0;;260.0;3.0;3.0;3.0;2020-03-24;;;23.076923076923077
setor habitacional jardim botanico;2800.0;21.0;600.0;195.0;2.0;3.0;3.0;2020-03-24;;;14.35897435897436
taguatinga norte;1200.0;7.0;;70.0;1.0;2.0;2.0;2020-03-24;;;17.142857142857142
setor leste universitario;1600.0;13.0;480.0;84.0;3.0;3.0;2.0;2020-03-24;;;19.047619047619047
guara i;1800.0;1.0;;90.0;3.0;3.0;2.0;2020-03-24;;;20.0
taguatinga norte;2400.0;3.0;;110.0;3.0;3.0;2.0;2020-03-24;;;21.818181818181817
sobradinho;2200.0;2.0;;175.0;2.0;3.0;3.0;2020-03-24;;;12.571428571428571
asa norte;4200.0;118.0;;170.0;3.0;3.0;2.0;2020-03-24;;;24.705882352941178
setor oeste;1700.0;94.0;1300.0;188.0;4.0;3.0;2.0;2020-03-24;;;9.042553191489361
setor habitacional jardim botanico;3500.0;95.0;460.0;265.0;2.0;2.0;3.0;2020-03-24;;;13.20754716981132
grande colorado;2400.0;111.0;;100.0;2.0;2.0;2.0;2020-03-24;;;24.0
sudoeste;4900.0;114.0;837.0;188.0;3.0;2.0;2.0;2020-03-24;;;26.06382978723404
setor habitacional jardim botanico;2500.0;7.0;540.0;110.0;1.0;2.0;2.0;2020-03-24;;;22.727272727272727
centro;1200.0;87.0;;80.0;1.0;2.0;2.0;2020-03-24;;;15.0
asa norte;4600.0;12.0;1458.0;80.0;1.0;2.0;2.0;2020-03-24;;;57.5
vila rosa;800.0;1.0;258.0;109.0;2.0;2.0;2.0;2020-03-24;;;7.339449541284404
setor habitacional jardim botanico;4100.0;55.0;;250.0;3.0;3.0;3.0;2020-03-24;;;16.4
setor leste;1510.0;103.0;;73.0;1.0;3.0;2.0;2020-03-24;;;20.684931506849313
vila rosa;1100.0;103.0;362.0;118.0;2.0;2.0;2.0;2020-03-24;;;9.322033898305085
asa norte;3500.0;87.0;1588.0;64.0;2.0;2.0;2.0;2020-03-24;;;54.6875
setor de mansoes de sobradinho;1600.0;50.0;;95.0;2.0;3.0;2.0;2020-03-24;;;16.842105263157894
recanto das emas;800.0;34.0;;100.0;2.0;3.0;2.0;2020-03-24;;;8.0
setor bueno;2200.0;1.0;570.0;195.0;4.0;3.0;2.0;2020-03-24;;;11.282051282051283
setor bueno;2100.0;1.0;700.0;169.0;3.0;3.0;2.0;2020-03-24;;;12.42603550295858
park sul;4500.0;50.0;914.0;86.0;3.0;2.0;2.0;2020-03-24;;;52.325581395348834
asa norte;5100.0;81.0;;95.0;3.0;3.0;2.0;2020-03-24;;;53.68421052631579
taguatinga norte;1500.0;11.0;280.0;78.0;1.0;2.0;2.0;2020-03-24;;;19.23076923076923
grande colorado;2100.0;43.0;;250.0;2.0;3.0;2.0;2020-03-24;;;8.4
aguas norte;1000.0;15.0;;300.0;1.0;3.0;2.0;2020-03-24;;;3.3333333333333335
setor aeroporto;1100.0;210.0;450.0;93.0;2.0;3.0;2.0;2020-03-24;;;11.827956989247312
setor nova suica;4500.0;365.0;;225.0;4.0;3.0;3.0;2020-03-24;;;20.0
taguatinga norte;1600.0;0.0;;100.0;1.0;3.0;2.0;2020-03-24;;;16.0
taguatinga sul;700.0;193.0;;80.0;2.0;2.0;2.0;2020-03-24;;;8.75
setor bueno;2500.0;45.0;500.0;82.0;2.0;3.0;2.0;2020-03-24;;;30.48780487804878
noroeste;5590.0;20.0;1050.0;123.0;3.0;3.0;2.0;2020-03-24;;;45.447154471544714
centro;1850.0;9.0;450.0;80.0;3.0;2.0;2.0;2020-03-24;;;23.125
sobradinho;1000.0;7.0;;75.0;1.0;3.0;3.0;2020-03-24;;;13.333333333333334
aguas norte;2400.0;42.0;;110.0;1.0;3.0;2.0;2020-03-24;;;21.818181818181817
asa sul;4200.0;0.0;1130.0;145.0;4.0;3.0;2.0;2020-03-24;;;28.96551724137931
samambaia norte;900.0;193.0;;73.0;2.0;2.0;2.0;2020-03-24;;;12.32876712328767
ceilandia norte;800.0;244.0;;150.0;1.0;2.0;2.0;2020-03-24;;;5.333333333333333
guara ii;4200.0;7.0;;200.0;1.0;3.0;3.0;2020-03-24;;;21.0
aguas sul;2850.0;10.0;660.0;94.0;1.0;3.0;2.0;2020-03-24;;;30.319148936170212
setor habitacional jardim botanico;2500.0;0.0;536.0;120.0;2.0;3.0;2.0;2020-03-24;;;20.833333333333332
aguas sul;2100.0;365.0;;80.0;3.0;3.0;2.0;2020-03-24;;;26.25
santa genoveva;1100.0;2.0;105.0;74.0;2.0;2.0;2.0;2020-03-24;;;14.864864864864865
setor bueno;3500.0;0.0;1400.0;170.0;3.0;3.0;3.0;2020-03-24;;;20.58823529411765
taguatinga norte;2500.0;0.0;;140.0;3.0;2.0;2.0;2020-03-24;;;17.857142857142858
centro;800.0;0.0;;120.0;1.0;2.0;2.0;2020-03-24;;;6.666666666666667
taguatinga sul;1600.0;0.0;;110.0;1.0;3.0;2.0;2020-03-24;;;14.545454545454545
sobradinho;1700.0;68.0;;350.0;2.0;3.0;2.0;2020-03-24;;;4.857142857142857
sudoeste;6000.0;0.0;860.0;114.0;3.0;3.0;2.0;2020-03-24;;;52.63157894736842
setor central;910.0;0.0;;80.0;1.0;2.0;2.0;2020-03-24;;;11.375
jardim goias;3700.0;0.0;660.0;128.0;3.0;3.0;3.0;2020-03-24;;;28.90625
guara ii;2500.0;0.0;;72.0;2.0;3.0;2.0;2020-03-24;;;34.72222222222222
sobradinho;1400.0;12.0;;80.0;2.0;3.0;3.0;2020-03-24;;;17.5
sobradinho;1500.0;22.0;;200.0;2.0;3.0;2.0;2020-03-24;;;7.5
sobradinho;2500.0;45.0;;160.0;1.0;2.0;2.0;2020-03-24;;;15.625
setor bueno;5000.0;0.0;900.0;172.0;4.0;3.0;3.0;2020-03-24;;;29.069767441860463
jardim goias;2500.0;0.0;650.0;75.0;2.0;2.0;2.0;2020-03-24;;;33.333333333333336
taguatinga norte;3300.0;47.0;;200.0;1.0;3.0;2.0;2020-03-24;;;16.5
sobradinho;2500.0;7.0;;230.0;1.0;3.0;2.0;2020-03-24;;;10.869565217391305
noroeste;5300.0;1.0;1060.0;115.0;3.0;3.0;2.0;2020-03-24;;;46.08695652173913
aguas sul;3300.0;7.0;650.0;117.0;3.0;3.0;2.0;2020-03-24;;;28.205128205128204
ceilandia norte;1350.0;0.0;;100.0;1.0;3.0;3.0;2020-03-24;;;13.5
lago sul;8000.0;25.0;2000.0;250.0;2.0;2.0;2.0;2020-03-24;;;32.0
ceilandia centro;1036.0;50.0;1.0;120.0;2.0;3.0;2.0;2020-04-20;;;8.633333333333333
asa sul;3600.0;6.0;;120.0;3.0;3.0;2.0;2020-04-20;;;30.0
noroeste;3500.0;4.0;628.0;72.0;2.0;2.0;2.0;2020-04-20;;;48.611111111111114
noroeste;9000.0;61.0;1500.0;178.0;1.0;3.0;3.0;2020-04-20;;;50.561797752808985
setor marista;2700.0;46.0;;250.0;2.0;3.0;2.0;2020-04-20;;;10.8
noroeste;12500.0;9.0;1650.0;260.0;4.0;3.0;3.0;2020-04-20;;;48.07692307692308
lago sul;3800.0;53.0;;120.0;4.0;3.0;2.0;2020-04-20;;;31.666666666666668
asa norte;10300.0;5.0;;100.0;2.0;3.0;2.0;2020-04-20;;;103.0
centro;3600.0;45.0;100.0;200.0;3.0;3.0;3.0;2020-04-20;;;18.0
guara i;3000.0;0.0;;170.0;2.0;3.0;2.0;2020-04-20;;;17.647058823529413
setor oeste;2300.0;37.0;900.0;170.0;3.0;3.0;2.0;2020-04-20;;;13.529411764705882
asa norte;4100.0;3.0;1321.0;70.0;2.0;2.0;2.0;2020-04-20;;;58.57142857142857
setor oeste;1800.0;2.0;360.0;64.0;2.0;2.0;2.0;2020-04-06;;;28.125
setor pedro ludovico;1978.0;4.0;320.0;70.0;3.0;2.0;2.0;2020-04-06;;;28.257142857142856
aguas norte;3000.0;10.0;750.0;106.0;2.0;3.0;2.0;2020-04-06;;;28.30188679245283
centro;5000.0;21.0;785.0;88.0;2.0;2.0;2.0;2020-04-06;;;56.81818181818182
samambaia norte;1750.0;60.0;;100.0;2.0;3.0;2.0;2020-04-06;;;17.5
setor oeste;3350.0;2.0;1100.0;145.0;2.0;2.0;2.0;2020-04-06;;;23.103448275862068
noroeste;4500.0;25.0;;105.0;3.0;2.0;2.0;2020-04-06;;;42.857142857142854
setor bueno;1500.0;38.0;870.0;186.0;2.0;3.0;2.0;2020-04-06;;;8.064516129032258
noroeste;5200.0;20.0;850.0;110.0;4.0;3.0;3.0;2020-04-06;;;47.27272727272727
samambaia;2300.0;38.0;;120.0;2.0;3.0;3.0;2020-04-06;;;19.166666666666668
aguas sul;3300.0;25.0;590.0;100.0;3.0;3.0;2.0;2020-04-06;;;33.0
lago norte;2750.0;10.0;880.0;64.0;2.0;2.0;2.0;2020-04-06;;;42.96875
vicente pires;4900.0;171.0;300.0;350.0;4.0;3.0;2.0;2020-04-06;;;14.0
setor oeste;2700.0;23.0;900.0;170.0;3.0;3.0;2.0;2020-04-06;;;15.882352941176471
jardim america;2700.0;12.0;250.0;79.0;2.0;3.0;2.0;2020-04-06;;;34.177215189873415
park sul;4200.0;49.0;941.0;75.0;2.0;2.0;2.0;2020-04-06;;;56.0
setor bueno;3200.0;2.0;640.0;117.0;4.0;3.0;2.0;2020-04-06;;;27.35042735042735
centro;3600.0;31.0;100.0;200.0;3.0;3.0;3.0;2020-04-06;;;18.0
sudoeste;3800.0;0.0;;125.0;1.0;3.0;2.0;2020-04-06;;;30.4
setor bela vista;1400.0;58.0;470.0;70.0;2.0;2.0;2.0;2020-04-06;;;20.0
setor bueno;3500.0;14.0;550.0;116.0;3.0;3.0;2.0;2020-04-06;;;30.17241379310345
setor oeste;2400.0;47.0;1600.0;150.0;3.0;3.0;2.0;2020-04-06;;;16.0
setor central;2300.0;37.0;1200.0;150.0;2.0;3.0;2.0;2020-04-06;;;15.333333333333334
ceilandia centro;1060.0;36.0;1.0;120.0;2.0;3.0;2.0;2020-04-06;;;8.833333333333334
setor marista;2700.0;32.0;;250.0;2.0;3.0;2.0;2020-04-06;;;10.8
sudoeste;10000.0;24.0;2000.0;200.0;2.0;3.0;2.0;2020-04-06;;;50.0
taguatinga centro;1100.0;33.0;;80.0;2.0;2.0;2.0;2020-04-06;;;13.75
taquari;2800.0;54.0;;170.0;2.0;3.0;2.0;2020-04-06;;;16.470588235294116
guara i;3000.0;0.0;;170.0;2.0;3.0;2.0;2020-04-06;;;17.647058823529413
jardim goias;2400.0;37.0;600.0;75.0;2.0;2.0;2.0;2020-04-06;;;32.0
noroeste;9000.0;47.0;1500.0;178.0;1.0;3.0;3.0;2020-04-06;;;50.561797752808985
setor bueno;1500.0;16.0;640.0;127.0;2.0;2.0;2.0;2020-04-06;;;11.811023622047244
centro;2240.0;25.0;;104.0;2.0;3.0;3.0;2020-04-06;;;21.53846153846154
vicente pires;5000.0;125.0;172.0;195.0;4.0;3.0;3.0;2020-04-06;;;25.641025641025642
vila uniao;1000.0;38.0;;100.0;1.0;2.0;2.0;2020-04-06;;;10.0
asa norte;4700.0;8.0;980.0;140.0;2.0;3.0;2.0;2020-04-06;;;33.57142857142857
lago norte;3500.0;11.0;;150.0;3.0;3.0;3.0;2020-04-06;;;23.333333333333332
samambaia norte;1000.0;130.0;;112.0;1.0;3.0;2.0;2020-04-06;;;8.928571428571429
vila uniao;900.0;38.0;;80.0;1.0;2.0;2.0;2020-04-06;;;11.25
guara ii;3100.0;14.0;467.0;76.0;2.0;3.0;2.0;2020-04-06;;;40.78947368421053
lago norte;8000.0;56.0;;250.0;4.0;3.0;3.0;2020-04-06;;;32.0
setor central;1500.0;38.0;750.0;160.0;2.0;3.0;2.0;2020-04-06;;;9.375
setor habitacional jardim botanico;3900.0;365.0;387.0;230.0;3.0;3.0;2.0;2020-04-06;;;16.956521739130434
samambaia;3000.0;21.0;65.0;347.0;4.0;3.0;2.0;2020-04-06;;;8.645533141210375
setor sul;2200.0;59.0;;80.0;2.0;3.0;2.0;2020-04-06;;;27.5
asa norte;12500.0;20.0;2100.0;136.0;3.0;3.0;3.0;2020-04-06;;;91.91176470588235
taguatinga centro;3000.0;38.0;;180.0;1.0;3.0;2.0;2020-04-06;;;16.666666666666668
vila uniao;900.0;38.0;;100.0;1.0;2.0;2.0;2020-04-06;;;9.0
noroeste;3500.0;3.0;628.0;72.0;2.0;2.0;2.0;2020-04-06;;;48.611111111111114
jardim atlantico;1200.0;0.0;318.0;74.0;2.0;3.0;2.0;2020-04-06;;;16.216216216216218
setor habitacional jardim botanico;2950.0;0.0;590.0;120.0;4.0;3.0;3.0;2020-04-06;;;24.583333333333332
parque amazonia;1300.0;0.0;400.0;69.0;2.0;2.0;2.0;2020-04-06;;;18.840579710144926
jardim america;1200.0;24.0;;65.0;1.0;2.0;2.0;2020-04-06;;;18.46153846153846
samambaia;1000.0;38.0;;112.0;2.0;3.0;2.0;2020-04-06;;;8.928571428571429
parque amazonia;1250.0;12.0;;150.0;1.0;3.0;3.0;2020-04-06;;;8.333333333333334
jardim atlantico;1500.0;14.0;;100.0;2.0;3.0;2.0;2020-04-06;;;15.0
serrinha;3000.0;32.0;520.0;120.0;4.0;3.0;2.0;2020-04-06;;;25.0
noroeste;8500.0;34.0;;170.0;4.0;3.0;2.0;2020-04-06;;;50.0
asa norte;6100.0;31.0;1100.0;128.0;3.0;3.0;2.0;2020-04-06;;;47.65625
ceilandia norte;1200.0;4.0;;64.0;1.0;2.0;3.0;2020-04-06;;;18.75
sobradinho;4000.0;235.0;;235.0;2.0;3.0;2.0;2020-04-06;;;17.02127659574468
samambaia norte;1950.0;47.0;;250.0;2.0;3.0;3.0;2020-04-06;;;7.8
grande colorado;2600.0;71.0;360.0;200.0;2.0;3.0;2.0;2020-04-06;;;13.0
setor oeste;2700.0;59.0;1600.0;193.0;4.0;3.0;2.0;2020-04-06;;;13.989637305699482
setor oeste;2550.0;13.0;1800.0;250.0;4.0;3.0;2.0;2020-04-06;;;10.2
vila uniao;900.0;37.0;;100.0;1.0;2.0;2.0;2020-04-06;;;9.0
vila uniao;1000.0;38.0;;80.0;1.0;2.0;2.0;2020-04-06;;;12.5
noroeste;5700.0;39.0;900.0;148.0;4.0;3.0;2.0;2020-04-06;;;38.513513513513516
setor oeste;11000.0;38.0;;350.0;4.0;3.0;3.0;2020-04-06;;;31.428571428571427
samambaia norte;1600.0;84.0;;120.0;2.0;3.0;3.0;2020-04-06;;;13.333333333333334
vicente pires;3600.0;21.0;100.0;200.0;3.0;3.0;3.0;2020-04-06;;;18.0
aguas sul;2600.0;3.0;463.0;70.0;2.0;3.0;2.0;2020-04-06;;;37.142857142857146
centro;3500.0;0.0;380.0;295.0;4.0;3.0;3.0;2020-04-06;;;11.864406779661017
centro;13500.0;21.0;;136.0;2.0;3.0;3.0;2020-04-06;;;99.26470588235294
taguatinga norte;1600.0;335.0;;100.0;1.0;3.0;2.0;2020-04-06;;;16.0
noroeste;4250.0;25.0;750.0;77.0;3.0;2.0;2.0;2020-04-06;;;55.1948051948052
asa norte;4700.0;17.0;862.0;106.0;2.0;3.0;2.0;2020-04-06;;;44.339622641509436
jardim goias;1500.0;23.0;540.0;90.0;2.0;3.0;2.0;2020-04-06;;;16.666666666666668
asa norte;6100.0;38.0;;127.0;3.0;3.0;2.0;2020-04-06;;;48.031496062992126
taguatinga sul;700.0;206.0;;80.0;2.0;2.0;2.0;2020-04-06;;;8.75
asa norte;4000.0;2.0;780.0;73.0;3.0;2.0;2.0;2020-04-06;;;54.794520547945204
guara ii;1650.0;46.0;;80.0;2.0;3.0;2.0;2020-04-06;;;20.625
ceilandia norte;1500.0;0.0;;130.0;2.0;3.0;3.0;2020-04-06;;;11.538461538461538
samambaia norte;1300.0;257.0;;100.0;3.0;3.0;2.0;2020-04-06;;;13.0
riacho fundo ii;2000.0;301.0;;190.0;1.0;3.0;3.0;2020-04-06;;;10.526315789473685
taguatinga norte;1500.0;24.0;280.0;78.0;1.0;2.0;2.0;2020-04-06;;;19.23076923076923
centro;1900.0;32.0;;90.0;2.0;2.0;2.0;2020-04-06;;;21.11111111111111
sobradinho;2500.0;58.0;;160.0;1.0;2.0;2.0;2020-04-06;;;15.625
setor bueno;2200.0;3.0;570.0;195.0;4.0;3.0;2.0;2020-04-06;;;11.282051282051283
lago norte;2100.0;20.0;550.0;68.0;2.0;2.0;2.0;2020-04-06;;;30.88235294117647
setor bueno;3300.0;0.0;1100.0;140.0;3.0;3.0;2.0;2020-04-06;;;23.571428571428573
guara ii;3500.0;0.0;;170.0;3.0;3.0;2.0;2020-04-06;;;20.58823529411765
asa sul;4300.0;0.0;;100.0;2.0;3.0;3.0;2020-04-06;;;43.0
guara i;1700.0;20.0;370.0;84.0;2.0;2.0;2.0;2020-04-06;;;20.238095238095237
setor de mansoes de sobradinho;1500.0;89.0;;80.0;1.0;3.0;2.0;2020-04-06;;;18.75
santa maria;950.0;131.0;;100.0;2.0;3.0;2.0;2020-04-06;;;9.5
centro;1200.0;174.0;;65.0;1.0;3.0;2.0;2020-04-06;;;18.46153846153846
setor bueno;1500.0;47.0;700.0;127.0;2.0;3.0;2.0;2020-04-06;;;11.811023622047244
setor bueno;3500.0;0.0;1400.0;170.0;3.0;3.0;3.0;2020-04-06;;;20.58823529411765
sobradinho;1000.0;2.0;;65.0;1.0;2.0;3.0;2020-04-06;;;15.384615384615385
asa norte;5500.0;21.0;900.0;93.0;3.0;3.0;2.0;2020-04-06;;;59.13978494623656
noroeste;6000.0;23.0;;91.0;3.0;3.0;2.0;2020-04-06;;;65.93406593406593
aguas norte;3250.0;23.0;917.0;115.0;3.0;3.0;2.0;2020-04-06;;;28.26086956521739
aguas sul;3300.0;20.0;650.0;117.0;3.0;3.0;2.0;2020-04-06;;;28.205128205128204
noroeste;5590.0;33.0;1050.0;123.0;3.0;3.0;2.0;2020-04-06;;;45.447154471544714
lago sul;3000.0;3.0;300.0;170.0;2.0;3.0;2.0;2020-04-06;;;17.647058823529413
setor oeste;1700.0;107.0;1300.0;188.0;4.0;3.0;2.0;2020-04-06;;;9.042553191489361
samambaia sul;1300.0;4.0;;90.0;1.0;3.0;2.0;2020-04-06;;;14.444444444444445
riacho fundo;1600.0;157.0;;120.0;1.0;3.0;2.0;2020-04-06;;;13.333333333333334
ceilandia sul;1200.0;206.0;;90.0;1.0;3.0;2.0;2020-04-06;;;13.333333333333334
sudoeste;2500.0;365.0;675.0;100.0;2.0;2.0;2.0;2020-04-06;;;25.0
centro;800.0;0.0;;120.0;1.0;2.0;2.0;2020-04-06;;;6.666666666666667
centro;1500.0;161.0;;80.0;1.0;3.0;2.0;2020-04-06;;;18.75
vila rosa;1100.0;116.0;362.0;118.0;2.0;2.0;2.0;2020-04-06;;;9.322033898305085
setor nova suica;2500.0;156.0;600.0;83.0;2.0;2.0;2.0;2020-04-06;;;30.120481927710845
park sul;4500.0;63.0;914.0;86.0;3.0;2.0;2.0;2020-04-06;;;52.325581395348834
ceilandia norte;1350.0;13.0;;90.0;1.0;3.0;3.0;2020-04-06;;;15.0
sobradinho;2200.0;15.0;;175.0;2.0;3.0;3.0;2020-04-06;;;12.571428571428571
taguatinga norte;5000.0;45.0;;280.0;3.0;3.0;3.0;2020-04-06;;;17.857142857142858
aguas norte;2400.0;55.0;;110.0;1.0;3.0;2.0;2020-04-06;;;21.818181818181817
lago norte;5900.0;51.0;;267.0;2.0;3.0;2.0;2020-04-06;;;22.09737827715356
setor bueno;2500.0;58.0;500.0;82.0;2.0;3.0;2.0;2020-04-06;;;30.48780487804878
setor bueno;2100.0;3.0;700.0;169.0;3.0;3.0;2.0;2020-04-06;;;12.42603550295858
setor habitacional jardim botanico;2500.0;13.0;536.0;120.0;2.0;3.0;2.0;2020-04-06;;;20.833333333333332
centro;1200.0;100.0;;80.0;1.0;2.0;2.0;2020-04-06;;;15.0
asa norte;3500.0;100.0;1588.0;64.0;2.0;2.0;2.0;2020-04-06;;;54.6875
vila rosa;800.0;3.0;258.0;109.0;2.0;2.0;2.0;2020-04-06;;;7.339449541284404
setor de mansoes de sobradinho;1600.0;63.0;;95.0;2.0;3.0;2.0;2020-04-06;;;16.842105263157894
taguatinga norte;1050.0;251.0;;80.0;1.0;3.0;2.0;2020-04-06;;;13.125
setor de hoteis e turismo norte;6000.0;120.0;750.0;96.0;2.0;2.0;2.0;2020-04-06;;;62.5
centro;1700.0;1.0;;67.0;2.0;3.0;2.0;2020-04-06;;;25.37313432835821
asa norte;4800.0;365.0;;85.0;3.0;3.0;2.0;2020-04-06;;;56.470588235294116
aguas sul;3500.0;26.0;1058.0;133.0;4.0;3.0;2.0;2020-04-06;;;26.31578947368421
noroeste;5200.0;20.0;950.0;110.0;4.0;3.0;3.0;2020-04-06;;;47.27272727272727
samambaia sul;1200.0;10.0;;70.0;1.0;2.0;2.0;2020-04-06;;;17.142857142857142
asa norte;6500.0;1.0;1554.0;72.0;2.0;2.0;2.0;2020-04-06;;;90.27777777777777
asa norte;4000.0;3.0;610.0;73.0;3.0;2.0;2.0;2020-04-06;;;54.794520547945204
setor marista;2100.0;45.0;500.0;69.0;2.0;2.0;2.0;2020-04-06;;;30.434782608695652
asa norte;5100.0;94.0;;95.0;3.0;3.0;2.0;2020-04-06;;;53.68421052631579
setor habitacional jardim botanico;4100.0;68.0;;250.0;3.0;3.0;3.0;2020-04-06;;;16.4
setor oeste;1300.0;27.0;930.0;140.0;3.0;3.0;2.0;2020-04-06;;;9.285714285714286
jardim america;1200.0;27.0;;100.0;2.0;3.0;2.0;2020-04-06;;;12.0
noroeste;5000.0;27.0;580.0;84.0;1.0;2.0;2.0;2020-04-06;;;59.523809523809526
taguatinga norte;1200.0;9.0;;70.0;1.0;2.0;2.0;2020-04-06;;;17.142857142857142
asa sul;5000.0;25.0;;168.0;3.0;3.0;3.0;2020-04-06;;;29.761904761904763
setor aeroporto;1100.0;223.0;450.0;93.0;2.0;3.0;2.0;2020-04-06;;;11.827956989247312
asa sul;3900.0;33.0;;120.0;3.0;3.0;2.0;2020-04-06;;;32.5
samambaia norte;1600.0;6.0;;80.0;2.0;3.0;2.0;2020-04-06;;;20.0
asa sul;3750.0;47.0;;150.0;1.0;3.0;2.0;2020-04-06;;;25.0
vila planalto;4250.0;365.0;;240.0;3.0;3.0;3.0;2020-04-06;;;17.708333333333332
centro;4500.0;350.0;;150.0;4.0;2.0;3.0;2020-04-06;;;30.0
setor habitacional jardim botanico;2000.0;3.0;418.0;180.0;2.0;3.0;2.0;2020-04-06;;;11.11111111111111
asa norte;7500.0;109.0;1700.0;98.0;2.0;3.0;2.0;2020-04-06;;;76.53061224489795
lago sul;5300.0;136.0;;326.0;3.0;2.0;3.0;2020-04-06;;;16.257668711656443
setor nova suica;4500.0;365.0;;225.0;4.0;3.0;3.0;2020-04-06;;;20.0
centro;800.0;365.0;;65.0;1.0;3.0;2.0;2020-04-06;;;12.307692307692308
riacho fundo;2200.0;186.0;;240.0;1.0;3.0;2.0;2020-04-06;;;9.166666666666666
jardins mangueiral;2500.0;1.0;;67.0;2.0;3.0;2.0;2020-04-06;;;37.3134328358209
grande colorado;2400.0;9.0;340.0;200.0;2.0;3.0;2.0;2020-04-06;;;12.0
aguas sul;2900.0;6.0;600.0;65.0;1.0;2.0;2.0;2020-04-06;;;44.61538461538461
centro;1400.0;365.0;;120.0;2.0;3.0;3.0;2020-04-06;;;11.666666666666666
setor habitacional jardim botanico;2750.0;17.0;500.0;200.0;3.0;3.0;3.0;2020-04-06;;;13.75
setor oeste;1600.0;58.0;650.0;118.0;4.0;3.0;2.0;2020-04-06;;;13.559322033898304
ceilandia norte;800.0;257.0;;150.0;1.0;2.0;2.0;2020-04-06;;;5.333333333333333
centro;3000.0;74.0;;150.0;2.0;3.0;2.0;2020-04-06;;;20.0
setor habitacional jardim botanico;4000.0;6.0;560.0;192.0;3.0;3.0;2.0;2020-04-06;;;20.833333333333332
asa sul;3200.0;27.0;;100.0;2.0;3.0;2.0;2020-04-06;;;32.0
sudoeste;6300.0;28.0;750.0;200.0;4.0;3.0;2.0;2020-04-06;;;31.5
parque amazonia;2000.0;3.0;;103.0;2.0;3.0;2.0;2020-04-06;;;19.41747572815534
