;AREAP;qual;perc_qual_AP
855;1500800999005;10;0.04445388602794404
856;1500800999005;11;0.15179721098684856
857;1500800999005;12;0.008829626209409228
858;1500800999005;13;0.009151537952644399
859;1500800999005;14;0.006374945006145146
860;1500800999005;15;0.022932618928688836
861;1500800999005;16;0.008082136065392716
862;1500800999005;17;0.004458841030834771
864;1500800999006;1;0.21507480564293285
866;1500800999006;2;0.04486954180690655
867;1500800999006;3;0.055513287964061374
868;1500800999006;4;0.08026892527170527
869;1500800999006;5;0.06176836779618498
870;1500800999006;6;0.04036132218594731
871;1500800999006;7;0.04585940329368645
872;1500800999006;8;0.09409001037392664
873;1500800999006;9;0.054511169372004564
874;1500800999006;10;0.052207351028206436
875;1500800999006;11;0.18110323967824607
876;1500800999006;12;0.00927594302903168
877;1500800999006;13;0.005365864104088881
878;1500800999006;14;0.011708146161903289
879;1500800999006;15;0.020132184218735215
880;1500800999006;16;0.020822522556734134
881;1500800999006;17;0.007067915515698496
883;1500800999007;1;0.16744955848027832
885;1500800999007;2;0.031720624229773904
886;1500800999007;3;0.040751584520495814
887;1500800999007;4;0.0757545087421574
888;1500800999007;5;0.04610861685764533
889;1500800999007;6;0.046263596877690195
890;1500800999007;7;0.0587454089932683
891;1500800999007;8;0.10646507927952317
892;1500800999007;9;0.05876580609699726
893;1500800999007;10;0.0640097050773002
894;1500800999007;11;0.23849158560430395
895;1500800999007;12;0.010617494465586418
896;1500800999007;13;0.009768039211811418
897;1500800999007;14;0.00841069185775067
898;1500800999007;15;0.02207555799349527
899;1500800999007;16;0.010131168558283376
900;1500800999007;17;0.004470973153639106
903;1500800999008;1;0.2485416988622354
905;1500800999008;2;0.04924018246554654
906;1500800999008;3;0.06702848409310042
907;1500800999008;4;0.0891557225565763
908;1500800999008;5;0.06366739767605757
909;1500800999008;6;0.04791049749178088
910;1500800999008;7;0.060619287990805806
911;1500800999008;8;0.09085328290703164
912;1500800999008;9;0.051545511592036596
913;1500800999008;10;0.04948214670189931
914;1500800999008;11;0.15448167945377514
915;1500800999008;12;0.002710393377666399
916;1500800999008;13;0.003646974480368172
917;1500800999008;14;0.005314673146925234
918;1500800999008;15;0.010026875121586454
919;1500800999008;16;0.0033819706902676115
920;1500800999008;17;0.0023932213923403096
922;1500800999009;1;0.28177061457969593
924;1500800999009;2;0.05769778631405368
925;1500800999009;3;0.0627319861984491
926;1500800999009;4;0.08853278685037869
927;1500800999009;5;0.07159194673872997
928;1500800999009;6;0.04750609381668971
929;1500800999009;7;0.042983121524745524
930;1500800999009;8;0.09031894946206138
931;1500800999009;9;0.05205200702696428
932;1500800999009;10;0.04218885628207972
933;1500800999009;11;0.13345850618157457
934;1500800999009;12;0.0025121185313443806
935;1500800999009;13;0.003678981089307871
936;1500800999009;14;0.004018963681314266
937;1500800999009;15;0.009428510658924383
938;1500800999009;16;0.009032209851641791
939;1500800999009;17;0.0004965612120449228
941;1500800999010;1;0.2674495873943865
943;1500800999010;2;0.045454978654451826
944;1500800999010;3;0.07057394503608196
945;1500800999010;4;0.09534032870845298
946;1500800999010;5;0.0681054525931846
947;1500800999010;6;0.04627774793195202
948;1500800999010;7;0.04910170934369581
949;1500800999010;8;0.09673739903972751
950;1500800999010;9;0.05031314776233549
951;1500800999010;10;0.04184084697369345
952;1500800999010;11;0.14024851955193365
953;1500800999010;12;0.005082009171988407
954;1500800999010;13;0.00398160916826077
955;1500800999010;14;0.004020046534966506
956;1500800999010;15;0.0056727664290310885
957;1500800999010;16;0.008230928753363483
958;1500800999010;17;0.001568976952494088
960;1500800999011;1;0.31742376881332224
962;1500800999011;2;0.07074795795258812
963;1500800999011;3;0.0703809895061966
964;1500800999011;4;0.09408282970095494
965;1500800999011;5;0.07155751066050545
966;1500800999011;6;0.046788828405634836
967;1500800999011;7;0.05465545310552055
968;1500800999011;8;0.09947309664793834
969;1500800999011;9;0.061820549980116414
970;1500800999011;10;0.02595577936989773
971;1500800999011;11;0.07971178992256109
972;1500800999011;12;0.0010236223155292129
973;1500800999011;13;0.0018062187500266108
974;1500800999011;14;0.0016122466110796278
975;1500800999011;15;0.002287143718792243
976;1500800999011;16;0.00023548287375274932
977;1500800999011;17;0.0004367316655832857
979;1500800999012;1;0.2964724177909421
981;1500800999012;2;0.06092390439680844
982;1500800999012;3;0.07007629108714862
983;1500800999012;4;0.09160415211747631
984;1500800999012;5;0.06730100203648297
985;1500800999012;6;0.0509182633119701
986;1500800999012;7;0.0667084842224996
987;1500800999012;8;0.09640255999849244
988;1500800999012;9;0.058232155176095625
989;1500800999012;10;0.03821278885505176
990;1500800999012;11;0.09525646262192507
991;1500800999012;12;0.0005809017396900813
992;1500800999012;13;0.00241140825604053
993;1500800999012;14;0.002344710703011927
994;1500800999012;15;0.0020973469972609808
995;1500800999012;16;0.00045715068910329653
997;1500800999013;1;0.3734161382981436
999;1500800999013;2;0.06260860861039366
1000;1500800999013;3;0.08778202522584
1001;1500800999013;4;0.09120108621541287
1002;1500800999013;5;0.07616848902281563
1003;1500800999013;6;0.049717137227146366
1004;1500800999013;7;0.05190950938832466
1005;1500800999013;8;0.08073644593761067
1006;1500800999013;9;0.0460569691118743
1007;1500800999013;10;0.02213171596845323
1008;1500800999013;11;0.0557161130908981
1009;1500800999013;12;0.0004107572165455832
1010;1500800999013;14;0.00042301600501630976
1011;1500800999013;15;0.0003878895339030928
1012;1500800999013;16;0.0009762008027503707
1013;1500800999013;17;0.00035789834487172227
1016;1500800999014;1;0.3515722049294878
1018;1500800999014;2;0.06812824307375802
1019;1500800999014;3;0.07201728028599655
1020;1500800999014;4;0.09082148482299628
1021;1500800999014;5;0.07062548797815948
1022;1500800999014;6;0.05877748024471757
1023;1500800999014;7;0.05085431056919926
1024;1500800999014;8;0.07904703390118713
1025;1500800999014;9;0.044438175365733745
1026;1500800999014;10;0.02999408464131996
1027;1500800999014;11;0.07446340532630144
1028;1500800999014;12;0.003524202887394429
1029;1500800999014;13;0.0003938234883914928
1030;1500800999014;15;0.0031604130038037524
1031;1500800999014;16;0.0018040566772997337
1032;1500800999014;17;0.0003783128042535503
1034;1500800999015;1;0.37082400545674193
1036;1500800999015;2;0.056913524417568855
1037;1500800999015;3;0.08755471183792994
1038;1500800999015;4;0.10218357801851517
1039;1500800999015;5;0.06426812080318023
1040;1500800999015;6;0.048755558121077965
1041;1500800999015;7;0.04541744025244023
1042;1500800999015;8;0.07600948305494666
1043;1500800999015;9;0.03440171702507031
1044;1500800999015;10;0.023724077712121823
1045;1500800999015;11;0.07489772429313726
1046;1500800999015;12;0.002558273307319972
1047;1500800999015;13;0.0014238101629333597
1048;1500800999015;14;0.001294926248034553
1049;1500800999015;15;0.0075786313992699285
1050;1500800999015;16;0.0017765905688015614
1051;1500800999015;17;0.0004178273209102117
1053;1501303001001;1;0.3751045826097067
1055;1501303001001;2;0.07533637435310521
1056;1501303001001;3;0.08223882104408416
1057;1501303001001;4;0.08868550372166968
1058;1501303001001;5;0.06804545063004103
1059;1501303001001;6;0.04088150629958573
1060;1501303001001;7;0.04062412377464819
1061;1501303001001;8;0.061186537453305254
1062;1501303001001;9;0.04605599195877866
1063;1501303001001;10;0.02109279535150173
1064;1501303001001;11;0.08690963718622864
1065;1501303001001;12;0.0034251798732024413
1066;1501303001001;13;0.0022914437908118615
1067;1501303001001;15;0.005872119046301342
1068;1501303001001;16;0.0013323440094246248
1069;1501303001001;17;0.0009175888976046728
1072;1501303001002;1;0.4103528453820009
1074;1501303001002;2;0.08359775830380393
1075;1501303001002;3;0.08883543810353378
1076;1501303001002;4;0.09263666170090153
1077;1501303001002;5;0.05135005415881395
1078;1501303001002;6;0.03838891889866582
1079;1501303001002;7;0.031891661499148634
1080;1501303001002;8;0.05064493515005283
1081;1501303001002;9;0.03588365038284654
1082;1501303001002;10;0.01743742724657608
1083;1501303001002;11;0.07659553397997418
1084;1501303001002;12;0.002361237856964436
1085;1501303001002;13;0.003965473878768446
1086;1501303001002;14;0.0036560591290427376
1087;1501303001002;15;0.008376711055754346
1088;1501303001002;16;0.003671571359402463
1089;1501303001002;17;0.00035406191374930736
1092;1501402999001;1;0.11892765953068522
1094;1501402999001;2;0.02080618482368997
1095;1501402999001;3;0.02641552820310425
1096;1501402999001;4;0.07078590357005701
1097;1501402999001;5;0.03236904140326858
1098;1501402999001;6;0.028258435158657964
1099;1501402999001;7;0.03136504171268621
1100;1501402999001;8;0.07027591649149785
1101;1501402999001;9;0.03529951682336065
1102;1501402999001;10;0.041792109874331
1103;1501402999001;11;0.22950447915853353
1104;1501402999001;12;0.021088579254649464
1105;1501402999001;13;0.024673355045084073
1106;1501402999001;14;0.03831172490236031
1107;1501402999001;15;0.09579147204563121
1108;1501402999001;16;0.08000176183485092
1109;1501402999001;17;0.03433329016755158
1112;1501402999002;1;0.24501627985751137
1114;1501402999002;2;0.05458205729577729
1115;1501402999002;3;0.06432879578997272
1116;1501402999002;4;0.10432744582576374
1117;1501402999002;5;0.06566607300099045
1118;1501402999002;6;0.04157787795403742
1119;1501402999002;7;0.047887165954606015
1120;1501402999002;8;0.09720321387558724
1121;1501402999002;9;0.060003423131377034
1122;1501402999002;10;0.047146415459784465
1123;1501402999002;11;0.13888464894209446
1124;1501402999002;12;0.0021615787531728352
1125;1501402999002;13;0.003948110929203119
1126;1501402999002;14;0.006807484219495456
1127;1501402999002;15;0.012059863095181532
1128;1501402999002;16;0.006229397778638705
1129;1501402999002;17;0.0021701681368060674
1132;1501402999003;1;0.31988184418311866
1134;1501402999003;2;0.060217289829216265
1135;1501402999003;3;0.07640538384586926
1136;1501402999003;4;0.09994659748910108
1137;1501402999003;5;0.07771416396913733
1138;1501402999003;6;0.050887506575435955
1139;1501402999003;7;0.05154055961612789
1140;1501402999003;8;0.07762798580571789
1141;1501402999003;9;0.04936282543364942
1142;1501402999003;10;0.03375428407581527
1143;1501402999003;11;0.0882907896919316
1144;1501402999003;12;0.00035189040568798076
1145;1501402999003;13;0.0028520510114241914
1146;1501402999003;14;0.0030714843613957815
1147;1501402999003;15;0.0049208261377285505
1148;1501402999003;16;0.002245680465872294
1149;1501402999003;17;0.0009288371027705306
1152;1501402999004;1;0.20545659265189184
1154;1501402999004;2;0.05114468753728863
1155;1501402999004;3;0.05902637462301104
1156;1501402999004;4;0.10036973178799709
1157;1501402999004;5;0.05456955455840717
1158;1501402999004;6;0.041024218420805954
1159;1501402999004;7;0.05384756683228392
1160;1501402999004;8;0.08954768308241637
1161;1501402999004;9;0.05625557627136199
1162;1501402999004;10;0.05097543157215365
1163;1501402999004;11;0.16811412009925764
1164;1501402999004;12;0.0067920024677213696
1165;1501402999004;13;0.008069675645799615
1166;1501402999004;14;0.009527145648756036
1167;1501402999004;15;0.024720439791743595
1168;1501402999004;16;0.01653800272825762
1169;1501402999004;17;0.00402119628084658
1172;1501402999005;1;0.3316178383539227
1174;1501402999005;2;0.06839201530359064
1175;1501402999005;3;0.08675893631947032
1176;1501402999005;4;0.09826497694476057
1177;1501402999005;5;0.07824667392540335
1178;1501402999005;6;0.048627605740637486
1179;1501402999005;7;0.04956600013372025
1180;1501402999005;8;0.0675145854434145
1181;1501402999005;9;0.030520786822185522
1182;1501402999005;10;0.028390181791761036
1183;1501402999005;11;0.09550356675805483
1184;1501402999005;12;0.0018223821375432522
1185;1501402999005;13;0.0018333391148874386
1186;1501402999005;14;0.0034852872726523093
1187;1501402999005;15;0.00568847145600039
1188;1501402999005;16;0.0034141045536260225
1189;1501402999005;17;0.00035324792836923034
1192;1501402999006;1;0.36014425842268155
1194;1501402999006;2;0.07146620846798336
1195;1501402999006;3;0.0891029871796392
1196;1501402999006;4;0.10193784923273017
1197;1501402999006;5;0.06517242665440347
1198;1501402999006;6;0.044457022701925725
1199;1501402999006;7;0.043239646283995535
1200;1501402999006;8;0.0683681740801642
1201;1501402999006;9;0.04530536793586863
1202;1501402999006;10;0.02470480810960712
1203;1501402999006;11;0.07372846650803702
1204;1501402999006;12;0.003410012480099668
1205;1501402999006;13;0.0013736418840895042
1206;1501402999006;14;0.001022948157871654
1207;1501402999006;15;0.003227812318420629
1208;1501402999006;16;0.003338369582482398
1211;1501402999007;1;0.12346935771356082
1213;1501402999007;2;0.02174670692009171
1214;1501402999007;3;0.02934499216173061
1215;1501402999007;4;0.062488393523482746
1216;1501402999007;5;0.03597780342095087
1217;1501402999007;6;0.035079806435839536
1218;1501402999007;7;0.03773789305105029
1219;1501402999007;8;0.056879199586888765
1220;1501402999007;9;0.03726929870292671
1221;1501402999007;10;0.03445918916876821
1222;1501402999007;11;0.23845142457609747
1223;1501402999007;12;0.02593773282704423
1224;1501402999007;13;0.027622327974776085
1225;1501402999007;14;0.026312913485662615
1226;1501402999007;15;0.09868611213718055
1227;1501402999007;16;0.06811043230226187
1228;1501402999007;17;0.040426416011686825
1230;1501402999008;1;0.12525255241786507
1232;1501402999008;2;0.027716272157826162
1233;1501402999008;3;0.03638939655161568
1234;1501402999008;4;0.06748339592783724
1235;1501402999008;5;0.034510541826182434
1236;1501402999008;6;0.0254870852220832
1237;1501402999008;7;0.027331676182741918
1238;1501402999008;8;0.06843155688558872
1239;1501402999008;9;0.043077570240075316
1240;1501402999008;10;0.04393288352118066
1241;1501402999008;11;0.26994040973781364
1242;1501402999008;12;0.016518904275423334
1243;1501402999008;13;0.02209409747953541
1244;1501402999008;14;0.025828009954232407
1245;1501402999008;15;0.08127069457467681
1246;1501402999008;16;0.06156445400101835
1247;1501402999008;17;0.023170499044303666
1250;1501402999009;1;0.10505261726842452
1252;1501402999009;2;0.020590762695395046
1253;1501402999009;3;0.030512932947046066
1254;1501402999009;4;0.06672542210149116
1255;1501402999009;5;0.03143649755211177
1256;1501402999009;6;0.0269253219074033
1257;1501402999009;7;0.030593810331761635
1258;1501402999009;8;0.06404214839113408
1259;1501402999009;9;0.03872728948068791
1260;1501402999009;10;0.04369769904954718
1261;1501402999009;11;0.2299386555441509
1262;1501402999009;12;0.021636273977774366
1263;1501402999009;13;0.028496816187567116
1264;1501402999009;14;0.030005527675801953
1265;1501402999009;15;0.10450408158273236
1266;1501402999009;16;0.08852112316775093
1267;1501402999009;17;0.03859302013921953
1270;1501402999010;1;0.09877389817697584
1272;1501402999010;2;0.019187436614876412
1273;1501402999010;3;0.03195502946163544
1274;1501402999010;4;0.06759781592320184
1275;1501402999010;5;0.027906588641827438
1276;1501402999010;6;0.0323050760252183
1277;1501402999010;7;0.022932352816226572
