AREAP;num_employees_clt;num_firms
4311130001001;314;43
4311155001001;697;128
4311205001001;2791;532
4311239001001;110;14
4311254001001;355;28
4311270001001;230;35
4311304003001;1298;162
4311304003002;3698;594
4311403003001;11580;1385
4311403003002;10177;375
4311403003003;5238;732
4311403003004;6936;458
4311429001001;195;16
4311502001001;1090;234
4311601001001;363;69
4311627001001;1870;73
4311643001001;242;34
4311700001001;418;117
4311718001001;459;55
4311734001001;117;14
4311759001001;767;146
4311775001001;626;101
4311791001001;661;52
4311809003001;7028;697
4311809003002;7986;397
4311908001001;659;140
4311981001001;295;48
4312005001001;268;42
4312054001001;437;96
4312104001001;436;86
4312138001001;290;54
4312153001001;1480;93
4312179001001;131;20
4312203001001;541;92
4312252001001;1052;136
4312302001001;711;40
4312351001001;211;34
4312377001001;5432322602;28
4312385001001;629;42
4312401003001;1626;111
4312401003002;5090;390
4312401003003;9690;854
4312427001001;289;37
4312443001001;258;46
4312450001001;1528;106
4312476001001;1906;111
4312500001001;2061;322
4312609001001;914;113
4312617001001;571;89
4312625001001;219;23
4312658001001;5945;508
4312674001001;204;39
4312708001001;1395;245
4312757001001;633;77
4312807001001;2127;133
4312906001001;4412;321
4312955001001;238;35
4313003001001;409;84
4313011001001;592;66
4313037001001;1473;126
4313060001001;7620;355
4313086001001;136;38
4313102001001;983;133
4313201001001;6412;763
4313300001001;7434;909
4313334001001;205;34
4313359001001;492;74
4313375001001;6308;355
4313391001001;299;42
4313409004001;429;80
4313409004002;772;120
4313409004003;9995;897
4313409004004;1603;245
4313409004005;6506;802
4313409004006;8554;891
4313409004007;4686;233
4313409004008;1069;73
4313409004009;8477;1125
4313409004010;3837;384
4313409004011;6336;762
4313409004012;14575;829
4313409004013;4711;489
4313409004014;8559;719
4313425001001;246;32
4313441001001;163;19
4313466001001;169;16
4313490001001;345;48
4313508003001;4530;337
4313508003002;5573;733
4313607001001;468;87
4313656001001;1958;251
4313706003001;1215;64
4313706003002;3812;748
4313805001001;849;143
4313904003001;7290;484
4313904003002;5898;434
4313953001001;1782;218
4314001001001;2135;293
4314027001001;519;78
4314035001001;687;111
4314050003001;10518;407
4314050003002;6262;553
4314068001001;165;31
4314076001001;570;87
4314100003001;2774;350
4314100003002;2097;222
4314100003003;9342;765
4314100003004;16857;2113
4314100003005;7466;153
4314100003006;584;98
4314100003007;1034;169
4314100003008;5491319020;509
4314100003009;3081;467
4314100003010;5552;593
4314134001001;317;26
4314159001001;1273;166
4314175001001;367;61
4314209001001;1051;161
4314308001001;643;107
4314407004001;1439;109
4314407004002;1447;163
4314407004003;675;131
4314407004004;2280;155
4314407004005;45;14
4314407004006;1227;150
4314407004007;1831;223
4314407004008;812;155
4314407004009;1063;130
4314407004010;2255;316
4314407004011;717;116
4314407004012;585;97
4314407004013;13158;567
4314407004014;19480;1463
4314407004015;7601;918
4314407004016;10664554627;633
4314407004017;2950;399
4314407004018;5914;520
4314407004019;228;50
4314407004020;1835;112
4314423001001;3443;149
4314456001001;632;51
4314464001001;218;24
4314472001001;507;59
4314498001001;398;72
4314506001001;5332484011;260
4314555001001;243;30
4314605001001;2600;307
4314704001001;1127;186
4314753001001;322;52
4314779001001;395;70
4314787001001;118;17
4314803003001;3372;290
4314803003002;5130674099;356
4314902004001;12127;641
4314902004002;3950;582
4314902004003;1662;222
4314902004004;5133364376;563
4314902004005;5132238094;4704
4314902004006;2092;329
4314902004007;4026;196
4314902004008;13336;538
4314902004009;2183;237
4314902004010;51169;3103
4314902004011;25236;2150
4314902004012;15510;2237
4314902004013;5133623540;6571
4314902004014;16360;1950
4314902004015;7723;623
4314902004016;6181;660
4314902004017;14496;976
4314902004018;9307;1076
4314902004019;5130633688;1204
4314902004020;5133799243;1349
4314902004021;5133474378;2128
4314902004022;2896;281
4314902004023;5133441597;349
4314902004024;2067;302
4314902004025;802;123
4314902004026;3566;202
4314902004027;19098;844
4314902004028;10892;953
4314902004029;5626;566
4314902004030;5133459587;1140
4314902004031;5189;466
4314902004032;5130636169;1441
4314902004033;12328;1308
4314902004034;2756;339
4314902004035;2149;218
4314902004036;4582;577
4314902004037;5132177839;314
4314902004038;1067;172
4314902004039;2456;316
4314902004040;1182;146
4314902004041;2473;317
4314902004042;4394;417
4315008001001;532;78
4315057001001;192;39
4315073001001;143;13
4315107001001;1313;237
4315131001001;249;30
4315149001001;793;75
4315156001001;363;55
4315172001001;324;64
4315206001001;471;68
4315305001001;2385;462
4315313001001;212;25
4315321001001;261;35
4315354001001;336;71
4315404001001;457;66
4315453001001;203;37
4315503001001;1440;182
4315552001001;235;8
4315602004001;30;2
4315602004002;1239;166
4315602004003;739;101
4315602004004;2073;290
4315602004005;1083;69
4315602004006;5271;285
4315602004007;11849;1296
4315602004008;2791;364
4315602004009;4461;101
4315602004010;1728;178
4315602004011;1958;232
4315701003001;3676;468
4315701003002;406;105
4315750001001;1729;89
4315800001001;3594;199
4315909001001;964;155
4315958001001;174;20
4316006001001;6656;497
4316105001001;905;220
4316204001001;480;106
4316303001001;638;118
4316402003001;930;165
4316402003002;5532316794;818
4316428001001;203;16
4316436001001;382;50
4316451001001;1335;193
4316477001001;542;61
4316501001001;5133200122;222
4316600001001;3162;453
4316709001001;1523;237
4316733001001;142;21
4316758001001;2068;152
4316808003001;5118;115
4316808003002;329;122
4316808003003;5121076668;755
4316808003004;553;50
4316808003005;6065;511
4316808003006;14850;1619
4316907004001;5532514651;292
4316907004002;1089;110
4316907004003;8102;455
4316907004004;867;150
4316907004005;1452;159
4316907004006;630;80
4316907004007;1374;254
4316907004008;7500;360
4316907004009;2144;248
4316907004010;5532867276;525
4316907004011;2380;476
4316907004012;7656;1016
4316907004013;7704;969
4316907004014;3269;424
4316907004015;8014;430
4316907004016;1181;128
4316956001001;2221;93
4316972001001;366;62
4317004001001;621;88
4317103003001;337;85
4317103003002;219;44
4317103003003;398;113
4317103003004;1110;185
4317103003005;9054;1277
4317202003001;2363;151
4317202003002;10883;1276
4317202003003;1703;162
4317202003004;3678;311
4317251001001;3;3
4317301003001;1285;151
4317301003002;3874;573
4317400003001;633;97
4317400003002;1894;313
4317400003003;4502;746
4317509003001;4276;391
4317509003002;4394;656
4317509003003;6372;706
4317509003004;1996;292
4317558001001;366;40
4317608003001;7489;818
4317608003002;1055;115
4317707001001;982;188
4317756001001;270;36
4317806001001;2405;378
4317905001001;2730;371
4317954001001;195;27
4318002003001;688;82
4318002003002;4146;343
4318002003003;5263;882
4318051001001;761;119
4318101001001;1725;276
4318200001001;3287;521
4318309003001;8199;1037
4318309003002;365;58
4318309003003;415;149
4318408001001;3779;337
4318424001001;507;100
4318432001001;398;68
4318440001001;443;90
4318457001001;202;19
4318465001001;291;42
4318481001001;1056;84
4318499001001;354;49
4318507003001;2116;195
4318507003002;433;89
4318606001001;1879;217
4318614001001;275;48
4318622001001;527;82
4318705005001;860;126
4318705005002;584;120
4318705005003;1148;110
4318705005004;4664;88
4318705005005;8563;201
4318705005006;3397;318
4318705005007;21070;1497
4318705005008;1667;191
4318705005009;1973;203
4318705005010;5505;122
4318705005011;5337;466
4318705005012;4467;295
4318705005013;3124;228
4318804003001;2034;185
4318804003002;2321;379
4318903003001;3700;561
4318903003002;1391;211
4319000001001;3311;419
4319109001001;864;154
4319125001001;201;37
4319158001001;922;171
4319208001001;465;74
4319307001001;623;96
4319356001001;719;72
4319364001001;206;10
4319372001001;487;92
4319406001001;2023;357
4319505001001;7113;653
4319604003001;3528;530
4319703001001;164;53
4319711001001;304;45
4319737001001;11192081883;15
4319752001001;811;69
4319802001001;1013;230
4319901003001;1513;168
4319901003002;2505;130
4319901003003;12912;1052
4319901003004;7983;580
4320008003001;708;45
4320008003002;402;45
4320008003003;7621;231
4320008003004;722;105
4320008003005;314;74
4320008003006;3799;341
4320008003007;4747;653
4320107001001;7283;748
4320206001001;1373;210
4320230001001;325;56
4320263001001;319;49
4320305001001;896;145
4320321001001;394;33
4320354001001;259;80
4320404001001;5360;392
4320453001001;172;34
4320503001001;777;123
4320552001001;536;69
4320578001001;153;18
4320602001001;406;72
4320651001001;265;45
4320677001001;737;98
4320701001001;2330;425
4320800003001;593;161
4320800003002;3540;597
4320859001001;542;72
4320909001001;6564;632
4321006001001;2291;328
4321105001001;2122;312
4321204003001;5135419726;280
4321204003002;3511;407
4321204003003;3684;465
4321303003001;3338;415
4321303003002;2252;260
4321329001001;346;63
4321352001001;666;83
4321402001001;1797;293
4321436001001;1334;193
4321451003001;5137633595;512
4321451003002;5194;359
4321469001001;465;81
4321477001001;5536173565;73
4321493001001;193;18
4321501003001;10272915006;967
4321501003002;1587;298
4321600003001;1048;233
4321600003002;5134822444;827
4321626001001;615;44
4321634001001;300;44
4321667001001;1840;334
4321709001001;10485;729
4321808003001;5207;679
4321832001001;267;25
4321857001001;446;76
4321907003001;4425;720
4321956001001;493;84
4322004003001;5798;386
4322004003002;2956;120
4322103001001;815;146
4322152001001;277;28
4322186001001;152;16
4322202001001;3694;537
4322251001001;2042;113
4322301001001;1032;173
4322327001001;415;44
4322343001001;152;12
4322350001001;171;21
4322376001001;197;33
4322400003001;3301;511
4322400003002;2161;268
4322400003003;7134;819
4322400003004;2907;316
4322400003005;1775;309
4322400003006;6440;675
4322509003001;5432330394;811
4322509003002;3171;464
4322509003003;5432327930;404
4322525001001;252;37
4322533001001;809;82
4322541001001;1121;120
4322558001001;312;53
4322608003001;9554;949
4322608003002;726;46
4322608003003;1022;186
4322608003004;2382;215
4322707003001;3982;358
4322806001001;7121;796
4322855001001;215;44
4322905001001;437;88
4323002004001;758;85
4323002004002;20537497453;571
4323002004003;5134469475;65
4323002004004;594;117
4323002004005;5132;235
4323002004006;4792;437
4323002004007;447;48
4323002004008;556;59
4323002004009;998;157
4323002004010;370;59
4323002004011;364;72
4323101001001;340;49
4323200001001;443;85
4323309001001;1030;95
4323358001001;233;28
4323408001001;1153;152
4323457001001;511;68
4323507001001;265;45
4323606001001;204;28
4323705001001;376;54
4323754001001;231;35
4323770001001;1066;54
4323804001001;2838;488
5000203001001;20197179305;636
5000252001001;891;121
5000609003001;3954;705
5000609003002;516;81
5000708001001;6732453149;313
5000807001001;1645;306
5000856001001;3543;171
5000906001001;796;103
5001003001001;5518;589
5001102003001;1798;76
5001102003002;3996;779
5001243001001;609;116
5001508001001;1070;274
5001904001001;5725;498
5002001001001;2353;227
5002100001001;2300;364
5002159001001;1185;148
5002209001001;3607;645
5002308001001;3219;405
5002407001001;5399;527
5002605001001;2402;579
5002704005001;13463505438;1420
5002704005002;6792239392;1453
5002704005003;103862;7490
5002704005004;16839;1002
5002704005005;8724;1107
5002704005006;56873;1802
5002704005007;10733;819
5002704005008;1250;112
5002803001001;740;127
5002902001001;4584;637
5002951001001;5715;737
5003108001001;721;157
5003157001001;1097;110
5003207003001;492;55
5003207003002;3650;15
5003207003003;9095;1179
5003207003004;2312;301
5003256001001;4149;579
5003306003001;3907;565
5003306003002;1057;149
5003454001001;1249;209
5003488001001;1027;179
5003504001001;554;78
5003702005001;1376;164
5003702005002;5089;238
5003702005003;1036;137
5003702005004;5245;249
5003702005005;4920;490
5003702005006;1360;202
5003702005007;2869;154
5003702005008;5289;555
5003702005009;18398;1741
5003702005010;2169;248
5003751001001;1383;205
5003801001001;6734673399;317
5003900001001;245;51
5004007001001;924;167
5004106001001;1062;170
5004304001001;1807;312
5004403001001;1478;448
5004502001001;2050;319
5004601001001;2445;218
5004700001001;3170;482
5004809001001;483;30
5004908001001;1223;201
5005004001001;2818;488
5005103001001;957;126
5005152001001;493;113
5005202001001;2067;89
5005251001001;993;144
5005400003001;5320;675
5005400003002;3246;384
5005608001001;3145;377
5005681001001;2433;332
5005707003001;7643;772
5005707003002;3450;269
5005806001001;1506;259
5006002001001;4526;419
5006200003001;7036;1004
5006200003002;1557;120
5006259001001;495;70
5006309003001;587;158
5006309003002;7764;1150
5006358001001;707;65
5006408001001;974;230
5006606003001;113;25
5006606003002;195;14
5006606003003;6519;706
5006606003004;1992;164
5006903001001;2387;297
5007109001001;5287;828
5007208003001;9556;713
5007307001001;514;126
5007406001001;2780;493
5007505001001;865;153
5007554001001;1679;300
5007695001001;5471;780
5007703001001;873;146
5007802001001;1286;197
5007901003001;6732726604;730
5007901003002;5315;83
5007935001001;3476;282
5007950001001;805;133
5007976001001;611;71
5008008001001;6733245853;396
5008305003001;3037;302
5008305003002;3843;223
5008305003003;4154;279
5008305003004;17343;1591
5008404001001;668;84
5100102001001;268;61
5100201001001;3793;566
5100250003001;7145;814
5100250003002;2596;380
5100300001001;2785;346
5100359001001;346;49
5100409001001;2209;208
5100508001001;365;48
5100607001001;2641;174
5100805001001;1136;162
5101001001001;545;106
5101209001001;226;18
5101258001001;3150;288
5101308001001;813;157
5101407001001;2724;346
5101605001001;513;59
5101704003001;1722;35
5101704003002;3944;425
5101803003001;6634075343;218
5101803003002;1085;140
5101803003003;8709;948
5101852001001;458;19
5101902001001;2740;351
5102504003001;2371;156
5102504003002;6510;780
5102504003003;403;86
5102504003004;2699;376
5102603001001;961;129
5102637003001;7651;762
5102678003001;6634197750;626
5102678003002;1926;234
5102686001001;1447;178
5102694001001;333;39
5102702001001;3085;562
5102793001001;927;127
5102850001001;599;108
5103007001001;1848;274
5103056001001;2015;259
5103106001001;1002;138
5103205003001;4943;579
5103254001001;1761;211
5103304001001;3048;345
5103353001001;6635643611;199
5103361001001;596;47
5103379001001;1293;164
5103403005001;19673217692;1208
5103403005002;19396;1073
5103403005003;10609;154
5103403005004;33052;1851
5103403005005;6530271838;3018
5103403005006;6536967058;1313
5103403005007;5414;333
5103403005008;2884;316
5103403005009;747;104
5103403005010;365;26
5103403005011;5603;504
5103403005012;15304;1237
5103403005013;1920;116
5103403005014;2642;312
5103403005015;6918;357
5103403005016;12110;610
5103403005017;1415;124
5103403005018;697;75
5103437001001;294;39
5103452001001;654;101
5103502001001;5933;456
5103601001001;1369;202
5103700001001;1657;228
5103809001001;452;80
5103858001001;755;126
5103908001001;748;108
5103957001001;260;64
5104104003001;297;47
5104104003002;2997;418
5104203001001;1368;246
5104500001001;257;31
5104526001001;1228;150
5104542001001;556;95
5104559001001;932;157
5104609001001;3330;282
5104807003001;1071;187
5104807003002;4234469024;388
5104906001001;697;70
5105002001001;1001;160
5105101003001;2397;266
5105101003002;3780;556
5105150003001;2704;247
5105150003002;3080;416
5105176001001;1201;151
5105200001001;8468930751;202
5105234001001;1130;81
5105259003001;9224;597
5105259003002;5510;785
